longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_-1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,rooms_per_bedroom,rooms_per_household,population_per_household
-122.06,37.71,36,3541,570.0,1478,529,4.635,0.0,0.0,0.0,1.0,0.0,6.212280701754386,6.693761814744802,2.7939508506616257
-118.36,33.9,18,3380,922.0,2276,854,4.0727,1.0,0.0,0.0,0.0,0.0,3.665943600867679,3.957845433255269,2.6651053864168617
-119.33,36.31,15,1472,228.0,892,257,5.3909,0.0,1.0,0.0,0.0,0.0,6.456140350877193,5.727626459143969,3.470817120622568
-121.96,37.3,20,4228,1006.0,2334,1007,4.3081,1.0,0.0,0.0,0.0,0.0,4.202783300198807,4.198609731876862,2.3177755710029797
-122.51,37.96,39,3302,684.0,1574,653,3.6863,0.0,0.0,0.0,1.0,0.0,4.82748538011696,5.056661562021439,2.4104134762633995
-121.98,37.14,37,74,19.0,63,17,9.5908,1.0,0.0,0.0,0.0,0.0,3.8947368421052633,4.352941176470588,3.7058823529411766
-121.44,37.7,5,1365,196.0,591,156,6.0389,0.0,1.0,0.0,0.0,0.0,6.964285714285714,8.75,3.7884615384615374
-118.43,34.22,36,1372,295.0,774,306,3.6618,1.0,0.0,0.0,0.0,0.0,4.650847457627119,4.483660130718954,2.5294117647058822
-122.07,37.08,21,5639,894.0,2670,871,6.0809,0.0,0.0,0.0,0.0,1.0,6.307606263982103,6.474167623421355,3.065442020665901
-121.99,37.37,27,1797,538.0,1610,531,4.2422,1.0,0.0,0.0,0.0,0.0,3.340148698884758,3.384180790960452,3.032015065913371
-121.06,37.42,52,504,96.0,295,97,3.5,0.0,1.0,0.0,0.0,0.0,5.25,5.195876288659794,3.0412371134020617
-118.32,33.79,21,6638,1634.0,3240,1568,3.6797,1.0,0.0,0.0,0.0,0.0,4.062423500611995,4.233418367346939,2.066326530612245
-118.0,34.14,39,1302,303.0,800,291,3.2723,0.0,1.0,0.0,0.0,0.0,4.297029702970297,4.474226804123711,2.7491408934707904
-117.83,33.68,4,3226,838.0,1666,800,4.1652,1.0,0.0,0.0,0.0,0.0,3.8496420047732696,4.0325,2.0825
-122.22,37.47,23,7740,1943.0,4124,1743,3.3268,0.0,0.0,0.0,0.0,1.0,3.983530622748327,4.440619621342513,2.366035570854848
-122.01,37.59,2,838,295.0,240,149,2.875,0.0,0.0,0.0,1.0,0.0,2.840677966101695,5.624161073825503,1.610738255033557
-119.84,36.79,21,3235,648.0,1820,614,3.3447,0.0,1.0,0.0,0.0,0.0,4.992283950617284,5.268729641693811,2.964169381107492
-118.33,33.72,25,6191,1081.0,2297,1023,6.4246,0.0,0.0,0.0,0.0,1.0,5.727104532839963,6.051808406647116,2.2453567937438903
-118.4,33.86,41,2237,597.0,938,523,4.7105,1.0,0.0,0.0,0.0,0.0,3.747068676716918,4.277246653919694,1.7934990439770555
-120.77,37.64,8,3294,667.0,2277,652,2.6417,0.0,1.0,0.0,0.0,0.0,4.938530734632684,5.052147239263804,3.4923312883435584
-120.45,34.65,27,2215,578.0,1544,527,1.9257,0.0,0.0,0.0,0.0,1.0,3.832179930795848,4.20303605313093,2.9297912713472485
-118.16,33.78,33,2048,585.0,2074,597,2.0156,0.0,0.0,0.0,0.0,1.0,3.500854700854701,3.4304857621440537,3.474036850921273
-118.41,34.04,52,1907,261.0,681,249,10.9805,1.0,0.0,0.0,0.0,0.0,7.306513409961686,7.658634538152611,2.7349397590361444
-118.42,34.15,48,680,131.0,268,126,4.615,1.0,0.0,0.0,0.0,0.0,5.190839694656488,5.396825396825397,2.126984126984127
-116.94,33.77,14,7240,1410.0,2708,1240,2.4145,0.0,1.0,0.0,0.0,0.0,5.134751773049645,5.838709677419355,2.183870967741936
-117.81,33.79,23,3114,610.0,2045,577,3.75,1.0,0.0,0.0,0.0,0.0,5.104918032786885,5.3968804159445405,3.5441941074523395
-117.12,32.75,13,2795,773.0,1869,690,2.1767,0.0,0.0,0.0,0.0,1.0,3.6157826649417855,4.050724637681159,2.708695652173913
-122.04,38.25,52,582,131.0,241,106,2.4,0.0,1.0,0.0,0.0,0.0,4.442748091603053,5.490566037735849,2.2735849056603774
-118.4,34.14,45,417,89.0,187,88,5.1377,1.0,0.0,0.0,0.0,0.0,4.685393258426966,4.738636363636363,2.125
-121.78,37.69,35,2853,588.0,1761,572,4.3533,0.0,1.0,0.0,0.0,0.0,4.8520408163265305,4.9877622377622375,3.0786713286713288
-118.28,34.1,44,2728,585.0,1227,567,4.0602,1.0,0.0,0.0,0.0,0.0,4.663247863247864,4.811287477954145,2.164021164021164
-121.31,38.59,35,3295,560.0,1454,536,3.1711,0.0,1.0,0.0,0.0,0.0,5.883928571428571,6.147388059701493,2.712686567164179
-123.64,39.45,21,3359,677.0,1908,642,3.0433,1.0,0.0,0.0,0.0,0.0,4.961595273264402,5.23208722741433,2.97196261682243
-117.97,33.89,15,3801,542.0,1992,526,9.0683,1.0,0.0,0.0,0.0,0.0,7.012915129151292,7.226235741444867,3.787072243346008
-122.26,37.77,52,1848,479.0,921,477,2.875,0.0,0.0,0.0,1.0,0.0,3.8580375782881,3.874213836477987,1.930817610062893
-122.2,37.4,30,2612,338.0,980,324,10.0481,0.0,0.0,0.0,0.0,1.0,7.727810650887574,8.061728395061728,3.0246913580246915
-122.03,36.96,40,584,126.0,316,139,3.5938,0.0,0.0,0.0,0.0,1.0,4.634920634920635,4.201438848920863,2.273381294964029
-118.25,34.08,47,2133,689.0,2104,662,2.6136,1.0,0.0,0.0,0.0,0.0,3.0957910014513788,3.2220543806646527,3.178247734138973
-118.51,34.27,36,2276,429.0,1001,419,4.1042,1.0,0.0,0.0,0.0,0.0,5.305361305361306,5.4319809069212415,2.389021479713604
-117.14,32.75,25,1908,513.0,956,467,2.4828,0.0,0.0,0.0,0.0,1.0,3.719298245614035,4.085653104925053,2.04710920770878
-117.31,34.11,52,851,190.0,731,190,1.9044,0.0,1.0,0.0,0.0,0.0,4.478947368421053,4.478947368421053,3.847368421052632
-118.19,33.8,36,2326,729.0,2635,657,2.1985,0.0,0.0,0.0,0.0,1.0,3.190672153635117,3.5403348554033487,4.010654490106545
-122.09,37.94,29,6895,1022.0,2634,1022,6.1922,0.0,0.0,0.0,1.0,0.0,6.7465753424657535,6.7465753424657535,2.5772994129158517
-122.09,37.41,14,753,193.0,421,153,4.2463,0.0,0.0,0.0,1.0,0.0,3.901554404145078,4.921568627450981,2.751633986928105
-122.02,38.26,8,2894,602.0,1566,572,3.6335,0.0,1.0,0.0,0.0,0.0,4.807308970099668,5.059440559440559,2.737762237762238
-122.1,37.4,19,1085,288.0,1009,305,3.9091,0.0,0.0,0.0,1.0,0.0,3.767361111111111,3.557377049180328,3.308196721311476
-122.3,37.93,34,2254,357.0,715,306,4.5,0.0,0.0,0.0,1.0,0.0,6.313725490196078,7.366013071895424,2.3366013071895426
-122.42,37.75,52,1207,302.0,1008,269,3.3816,0.0,0.0,0.0,1.0,0.0,3.9966887417218544,4.486988847583644,3.7472118959107807
-121.43,37.78,24,807,174.0,585,166,2.6181,0.0,1.0,0.0,0.0,0.0,4.637931034482759,4.86144578313253,3.5240963855421685
-121.0,37.68,29,2911,445.0,1170,460,4.9904,0.0,1.0,0.0,0.0,0.0,6.5415730337078655,6.328260869565217,2.5434782608695654
-122.11,37.69,42,1472,310.0,768,309,3.4643,0.0,0.0,0.0,1.0,0.0,4.748387096774193,4.763754045307444,2.4854368932038837
-117.93,33.69,19,2602,439.0,1156,424,5.01,1.0,0.0,0.0,0.0,0.0,5.927107061503417,6.136792452830188,2.7264150943396226
-118.29,33.99,43,1902,398.0,1153,363,1.9375,1.0,0.0,0.0,0.0,0.0,4.778894472361809,5.239669421487603,3.176308539944904
-118.46,34.29,24,3668,890.0,3151,810,3.0526,1.0,0.0,0.0,0.0,0.0,4.121348314606742,4.528395061728396,3.890123456790124
-119.98,36.86,31,2366,482.0,1933,433,3.0234,0.0,1.0,0.0,0.0,0.0,4.908713692946058,5.464203233256351,4.464203233256351
-118.07,33.8,17,2439,554.0,1161,532,3.6442,1.0,0.0,0.0,0.0,0.0,4.402527075812275,4.584586466165414,2.1823308270676693
-118.27,34.14,29,3768,1211.0,2320,1030,2.7685,1.0,0.0,0.0,0.0,0.0,3.111478117258464,3.658252427184466,2.2524271844660197
-118.34,34.1,24,1996,791.0,1215,672,1.5429,1.0,0.0,0.0,0.0,0.0,2.52338811630847,2.970238095238096,1.8080357142857144
-118.34,33.98,45,1298,294.0,1064,268,3.7067,1.0,0.0,0.0,0.0,0.0,4.414965986394558,4.843283582089552,3.970149253731343
-117.76,33.72,15,941,266.0,366,248,4.3636,1.0,0.0,0.0,0.0,0.0,3.537593984962406,3.7943548387096775,1.4758064516129032
-121.94,37.33,34,1809,317.0,863,302,4.3,1.0,0.0,0.0,0.0,0.0,5.7066246056782335,5.990066225165563,2.857615894039735
-117.33,34.13,18,3009,740.0,2317,659,1.6375,0.0,1.0,0.0,0.0,0.0,4.066216216216216,4.566009104704097,3.5159332321699543
-121.32,38.13,5,3136,501.0,1327,467,5.5942,0.0,1.0,0.0,0.0,0.0,6.259481037924152,6.715203426124197,2.841541755888651
-119.1,36.21,38,727,173.0,559,176,2.4653,0.0,1.0,0.0,0.0,0.0,4.202312138728324,4.130681818181818,3.176136363636364
-122.2,37.78,39,1752,399.0,1071,376,3.1167,0.0,0.0,0.0,1.0,0.0,4.390977443609023,4.659574468085107,2.848404255319149
-119.33,36.32,23,3137,628.0,1446,548,2.5,0.0,1.0,0.0,0.0,0.0,4.995222929936306,5.724452554744525,2.6386861313868613
-118.04,33.81,27,2990,515.0,1849,497,5.6846,1.0,0.0,0.0,0.0,0.0,5.805825242718447,6.016096579476861,3.720321931589537
-118.4,33.96,44,1138,228.0,497,228,4.1852,1.0,0.0,0.0,0.0,0.0,4.991228070175438,4.991228070175438,2.179824561403509
-118.5,34.19,26,2156,509.0,1142,470,4.0,1.0,0.0,0.0,0.0,0.0,4.235756385068762,4.587234042553192,2.429787234042553
-118.43,34.15,26,2900,667.0,1090,590,3.7125,1.0,0.0,0.0,0.0,0.0,4.3478260869565215,4.915254237288136,1.847457627118644
-118.4,34.22,43,1220,222.0,729,230,3.6442,1.0,0.0,0.0,0.0,0.0,5.495495495495495,5.304347826086956,3.1695652173913045
-122.43,37.74,52,2229,498.0,1079,472,5.0196,0.0,0.0,0.0,1.0,0.0,4.475903614457831,4.7224576271186445,2.2860169491525424
-122.28,37.88,52,1909,416.0,811,406,3.006,0.0,0.0,0.0,1.0,0.0,4.588942307692308,4.701970443349754,1.997536945812808
-118.1,34.08,24,4510,1296.0,3985,1240,2.6884,1.0,0.0,0.0,0.0,0.0,3.4799382716049383,3.637096774193549,3.213709677419355
-118.29,33.95,39,1701,428.0,1468,411,1.9702,1.0,0.0,0.0,0.0,0.0,3.9742990654205608,4.138686131386861,3.5717761557177616
-118.52,34.22,21,4617,1101.0,2891,1031,3.2289,1.0,0.0,0.0,0.0,0.0,4.193460490463215,4.478176527643065,2.8040737148399613
-117.68,33.49,18,4173,625.0,1649,634,6.3568,1.0,0.0,0.0,0.0,0.0,6.6768,6.582018927444795,2.6009463722397475
-118.2,33.96,43,1233,306.0,1190,282,2.8371,1.0,0.0,0.0,0.0,0.0,4.029411764705882,4.372340425531915,4.219858156028369
-118.3,34.26,43,1510,310.0,809,277,3.599,1.0,0.0,0.0,0.0,0.0,4.870967741935484,5.451263537906137,2.92057761732852
-122.41,37.64,38,1204,268.0,921,247,4.4464,0.0,0.0,0.0,0.0,1.0,4.492537313432836,4.874493927125506,3.7287449392712553
-117.98,33.82,34,1038,175.0,578,174,4.9219,1.0,0.0,0.0,0.0,0.0,5.931428571428572,5.965517241379311,3.32183908045977
-124.17,40.78,39,1606,330.0,731,327,1.6369,0.0,0.0,0.0,0.0,1.0,4.866666666666666,4.91131498470948,2.235474006116208
-122.3,37.53,38,984,171.0,429,157,5.3261,0.0,0.0,0.0,0.0,1.0,5.754385964912281,6.267515923566879,2.732484076433121
-117.17,32.74,38,5054,1168.0,2366,1103,2.9422,0.0,0.0,0.0,0.0,1.0,4.327054794520548,4.582048957388939,2.1450589301903897
-122.27,37.47,44,3022,473.0,1235,477,6.7058,0.0,0.0,0.0,0.0,1.0,6.3890063424947146,6.335429769392033,2.589098532494759
-121.57,39.48,15,202,54.0,145,40,0.8252,0.0,1.0,0.0,0.0,0.0,3.740740740740741,5.05,3.625
-118.23,34.09,41,438,201.0,690,161,2.0476,1.0,0.0,0.0,0.0,0.0,2.1791044776119404,2.720496894409938,4.285714285714286
-118.17,33.87,49,1937,445.0,1339,440,3.0319,1.0,0.0,0.0,0.0,0.0,4.352808988764045,4.402272727272727,3.043181818181818
-121.92,37.27,33,3280,569.0,1583,559,4.5625,1.0,0.0,0.0,0.0,0.0,5.764499121265378,5.867620751341682,2.8318425760286225
-118.35,33.97,25,1864,616.0,1710,575,2.2303,1.0,0.0,0.0,0.0,0.0,3.0259740259740258,3.2417391304347825,2.973913043478261
-119.69,36.38,25,1688,302.0,879,277,3.3214,0.0,1.0,0.0,0.0,0.0,5.589403973509934,6.093862815884476,3.1732851985559565
-122.42,37.8,52,741,170.0,277,165,4.4712,0.0,0.0,0.0,1.0,0.0,4.358823529411764,4.490909090909091,1.6787878787878787
-121.98,37.54,17,5133,1375.0,3386,1339,3.1326,1.0,0.0,0.0,0.0,0.0,3.733090909090909,3.833457804331591,2.5287528005974607
-118.09,34.08,34,1513,384.0,986,336,2.6901,1.0,0.0,0.0,0.0,0.0,3.9401041666666665,4.502976190476191,2.9345238095238093
-123.69,38.9,17,2206,478.0,1140,428,2.1985,0.0,0.0,0.0,0.0,1.0,4.615062761506276,5.154205607476635,2.663551401869159
-118.26,33.82,28,5091,1074.0,4753,1033,3.6477,1.0,0.0,0.0,0.0,0.0,4.740223463687151,4.928363988383349,4.601161665053243
-119.19,34.26,16,5018,853.0,2524,830,5.1752,0.0,0.0,0.0,0.0,1.0,5.882766705744431,6.04578313253012,3.040963855421687
-122.04,37.96,16,2913,723.0,1705,693,2.9097,0.0,0.0,0.0,1.0,0.0,4.029045643153527,4.203463203463204,2.4603174603174605
-118.19,33.77,31,1711,691.0,1092,568,1.0714,0.0,0.0,0.0,0.0,1.0,2.476121562952243,3.012323943661972,1.9225352112676055
-121.99,37.4,35,1845,325.0,1343,317,5.3912,1.0,0.0,0.0,0.0,0.0,5.676923076923077,5.82018927444795,4.236593059936909
-118.15,34.19,38,1750,411.0,1398,409,2.3967,1.0,0.0,0.0,0.0,0.0,4.257907542579075,4.278728606356968,3.4180929095354524
-117.04,34.0,21,4624,852.0,2174,812,3.5255,0.0,1.0,0.0,0.0,0.0,5.427230046948357,5.694581280788177,2.6773399014778323
-122.26,37.88,52,2363,604.0,1558,573,2.944,0.0,0.0,0.0,1.0,0.0,3.912251655629139,4.1239092495637,2.719022687609075
-121.45,38.54,38,1865,384.0,1052,354,1.7891,0.0,1.0,0.0,0.0,0.0,4.856770833333333,5.268361581920904,2.9717514124293785
-122.6,38.24,16,2621,416.0,1247,386,4.8603,1.0,0.0,0.0,0.0,0.0,6.300480769230769,6.790155440414508,3.2305699481865284
-118.21,34.1,36,2000,533.0,1234,535,3.7437,1.0,0.0,0.0,0.0,0.0,3.75234521575985,3.7383177570093458,2.3065420560747665
-119.24,35.68,21,1885,398.0,1539,388,2.5208,0.0,1.0,0.0,0.0,0.0,4.736180904522613,4.858247422680412,3.966494845360825
-117.15,33.02,4,15029,2279.0,5613,1696,7.2731,0.0,0.0,0.0,0.0,1.0,6.594559017112768,8.861438679245284,3.3095518867924527
-118.22,34.12,28,3306,1025.0,2670,942,3.0919,1.0,0.0,0.0,0.0,0.0,3.225365853658537,3.5095541401273884,2.8343949044585988
-117.14,33.39,17,2889,587.0,1931,510,3.8547,1.0,0.0,0.0,0.0,0.0,4.9216354344122655,5.6647058823529415,3.7862745098039214
-117.14,32.72,34,2533,862.0,2011,778,2.1199,0.0,0.0,0.0,0.0,1.0,2.9385150812064964,3.2557840616966582,2.5848329048843186
-120.09,34.61,11,586,125.0,317,74,2.8906,0.0,0.0,0.0,0.0,1.0,4.688,7.918918918918919,4.283783783783784
-122.08,37.72,32,2476,368.0,1048,367,5.6194,0.0,0.0,0.0,1.0,0.0,6.728260869565218,6.746594005449591,2.8555858310626703
-122.08,37.24,21,427,63.0,182,70,11.3283,1.0,0.0,0.0,0.0,0.0,6.777777777777778,6.1,2.6
-118.14,34.16,30,2598,757.0,2869,769,2.1377,1.0,0.0,0.0,0.0,0.0,3.431968295904888,3.3784135240572173,3.730819245773732
-117.23,33.83,2,1424,251.0,681,192,4.0833,0.0,1.0,0.0,0.0,0.0,5.673306772908367,7.416666666666667,3.546875
-118.21,33.92,41,1722,363.0,1432,326,3.2976,1.0,0.0,0.0,0.0,0.0,4.743801652892562,5.282208588957055,4.392638036809816
-121.79,37.32,20,3034,451.0,1669,430,6.2742,1.0,0.0,0.0,0.0,0.0,6.727272727272728,7.055813953488372,3.881395348837209
-117.31,33.07,21,2035,534.0,948,467,3.2984,0.0,0.0,0.0,0.0,1.0,3.810861423220974,4.357601713062098,2.0299785867237685
-122.02,37.56,35,1716,312.0,914,316,5.5737,0.0,0.0,0.0,1.0,0.0,5.5,5.430379746835443,2.892405063291139
-122.2,37.48,30,1170,258.0,610,243,3.4427,0.0,0.0,0.0,1.0,0.0,4.534883720930233,4.814814814814815,2.5102880658436213
-118.23,34.11,31,1021,191.0,495,191,5.5051,1.0,0.0,0.0,0.0,0.0,5.345549738219895,5.345549738219895,2.5916230366492146
-118.0,34.15,43,2583,633.0,1544,617,2.5417,0.0,1.0,0.0,0.0,0.0,4.080568720379147,4.186385737439222,2.502431118314425
-117.09,32.63,27,2920,770.0,1935,746,2.4148,0.0,0.0,0.0,0.0,1.0,3.792207792207792,3.914209115281501,2.5938337801608577
-121.86,37.29,14,6160,1222.0,2472,1204,4.1444,1.0,0.0,0.0,0.0,0.0,5.040916530278232,5.116279069767442,2.053156146179402
-122.27,37.9,52,2079,273.0,684,275,7.9556,0.0,0.0,0.0,1.0,0.0,7.615384615384615,7.56,2.4872727272727277
-118.17,34.09,36,3066,797.0,3097,780,2.5523,1.0,0.0,0.0,0.0,0.0,3.846925972396487,3.930769230769231,3.9705128205128206
-117.64,33.65,4,6842,1512.0,3256,1439,5.4132,1.0,0.0,0.0,0.0,0.0,4.525132275132275,4.754690757470466,2.2626824183460736
-118.31,35.74,18,2327,642.0,799,335,1.8419,0.0,1.0,0.0,0.0,0.0,3.624610591900312,6.946268656716418,2.385074626865672
-117.81,33.87,19,4491,680.0,2457,702,6.0591,1.0,0.0,0.0,0.0,0.0,6.604411764705882,6.397435897435898,3.5
-118.11,34.02,40,1727,309.0,932,313,3.95,1.0,0.0,0.0,0.0,0.0,5.588996763754046,5.517571884984026,2.977635782747604
-122.25,37.8,42,4120,1065.0,1715,1015,2.9345,0.0,0.0,0.0,1.0,0.0,3.868544600938967,4.059113300492611,1.6896551724137931
-122.32,37.54,34,3661,692.0,1608,656,5.0774,0.0,0.0,0.0,0.0,1.0,5.290462427745664,5.5807926829268295,2.451219512195122
-117.67,33.51,17,2112,480.0,1893,433,4.0388,1.0,0.0,0.0,0.0,0.0,4.4,4.877598152424942,4.371824480369515
-121.51,38.49,21,4426,790.0,1856,761,4.1,0.0,1.0,0.0,0.0,0.0,5.60253164556962,5.816031537450723,2.4388961892247045
-117.99,33.67,19,3808,790.0,1776,756,4.625,1.0,0.0,0.0,0.0,0.0,4.820253164556962,5.037037037037037,2.3492063492063493
-116.51,33.94,12,3369,780.0,1315,584,1.7388,0.0,1.0,0.0,0.0,0.0,4.319230769230769,5.7688356164383565,2.2517123287671232
-122.62,38.73,21,1425,323.0,727,287,2.1474,0.0,1.0,0.0,0.0,0.0,4.411764705882353,4.965156794425087,2.533101045296167
-116.95,33.74,18,1996,405.0,1270,400,2.7083,0.0,1.0,0.0,0.0,0.0,4.928395061728395,4.99,3.175
-118.16,33.88,33,2180,522.0,1634,467,3.0114,1.0,0.0,0.0,0.0,0.0,4.176245210727969,4.668094218415417,3.498929336188437
-117.3,33.05,34,1797,458.0,775,391,3.2308,0.0,0.0,0.0,0.0,1.0,3.923580786026201,4.595907928388747,1.9820971867007675
-116.98,33.74,25,4952,1062.0,1589,1024,1.8446,0.0,1.0,0.0,0.0,0.0,4.662900188323917,4.8359375,1.5517578125
-118.07,34.01,36,1391,283.0,1025,275,3.2375,1.0,0.0,0.0,0.0,0.0,4.915194346289753,5.058181818181819,3.727272727272727
-124.16,41.74,15,2715,569.0,1532,530,2.1829,0.0,0.0,0.0,0.0,1.0,4.77152899824253,5.122641509433962,2.890566037735849
-121.77,37.22,16,1617,306.0,667,264,4.5221,1.0,0.0,0.0,0.0,0.0,5.284313725490196,6.125,2.5265151515151514
-121.9,38.01,16,2604,454.0,1696,481,4.6628,0.0,1.0,0.0,0.0,0.0,5.73568281938326,5.413721413721413,3.525987525987526
-118.4,34.06,52,1871,326.0,646,284,8.2961,1.0,0.0,0.0,0.0,0.0,5.7392638036809815,6.588028169014085,2.2746478873239435
-121.05,37.65,5,3096,545.0,1760,519,4.5701,0.0,1.0,0.0,0.0,0.0,5.680733944954128,5.965317919075145,3.3911368015414256
-122.47,37.5,25,950,259.0,404,195,3.1937,0.0,0.0,0.0,0.0,1.0,3.667953667953668,4.871794871794871,2.071794871794872
-117.78,34.58,6,10263,1864.0,6163,1781,3.8803,0.0,1.0,0.0,0.0,0.0,5.505901287553648,5.762492981471084,3.4604154969118475
-117.98,33.71,24,2308,464.0,1101,407,4.4766,1.0,0.0,0.0,0.0,0.0,4.974137931034483,5.670761670761671,2.705159705159705
-122.74,38.43,11,4670,1007.0,2430,962,3.0341,1.0,0.0,0.0,0.0,0.0,4.637537239324727,4.854469854469855,2.525987525987526
-118.02,33.94,23,4815,1081.0,3232,1016,3.488,1.0,0.0,0.0,0.0,0.0,4.454209065679926,4.7391732283464565,3.1811023622047245
-122.08,37.68,26,2607,682.0,1401,607,2.6563,0.0,0.0,0.0,1.0,0.0,3.8225806451612905,4.29489291598023,2.3080724876441514
-118.49,34.27,34,4877,815.0,2521,781,5.5714,1.0,0.0,0.0,0.0,0.0,5.984049079754601,6.2445582586427655,3.227912932138284
-118.3,34.07,36,2657,738.0,2274,723,3.425,1.0,0.0,0.0,0.0,0.0,3.600271002710027,3.674965421853389,3.145228215767635
-121.24,37.96,29,874,217.0,788,222,1.9187,0.0,1.0,0.0,0.0,0.0,4.027649769585254,3.936936936936937,3.5495495495495497
-122.09,37.41,8,1480,414.0,856,445,2.8203,0.0,0.0,0.0,1.0,0.0,3.57487922705314,3.3258426966292136,1.9235955056179772
-118.08,33.89,28,1035,275.0,1545,269,3.0357,1.0,0.0,0.0,0.0,0.0,3.763636363636364,3.8475836431226766,5.743494423791821
-118.12,34.02,25,2655,558.0,1466,525,3.0529,1.0,0.0,0.0,0.0,0.0,4.758064516129032,5.057142857142857,2.7923809523809524
-118.3,33.75,19,2356,440.0,1291,418,4.2308,1.0,0.0,0.0,0.0,0.0,5.354545454545455,5.636363636363637,3.088516746411483
-119.37,36.35,20,1132,177.0,518,178,5.3767,0.0,1.0,0.0,0.0,0.0,6.395480225988701,6.359550561797753,2.9101123595505616
-119.83,36.37,25,1549,269.0,819,272,2.7159,0.0,1.0,0.0,0.0,0.0,5.758364312267658,5.694852941176471,3.011029411764706
-118.08,34.14,45,2923,604.0,1903,560,3.1729,0.0,1.0,0.0,0.0,0.0,4.839403973509934,5.2196428571428575,3.398214285714286
-118.29,34.04,32,432,182.0,702,186,2.1471,1.0,0.0,0.0,0.0,0.0,2.3736263736263736,2.3225806451612905,3.774193548387097
-117.29,33.97,4,18767,3032.0,8805,2723,4.6667,0.0,1.0,0.0,0.0,0.0,6.189643799472296,6.892030848329049,3.233565919941241
-118.44,34.15,38,1387,337.0,713,343,2.9352,1.0,0.0,0.0,0.0,0.0,4.115727002967359,4.043731778425656,2.0787172011661808
-122.46,37.71,47,1527,283.0,1102,282,4.0,0.0,0.0,0.0,0.0,1.0,5.395759717314488,5.414893617021277,3.907801418439716
-122.54,37.95,38,2310,400.0,971,386,5.697,0.0,0.0,0.0,1.0,0.0,5.775,5.984455958549223,2.5155440414507773
-124.14,40.67,23,580,117.0,320,109,4.2054,0.0,0.0,0.0,0.0,1.0,4.957264957264957,5.321100917431193,2.9357798165137616
-120.4,34.95,8,1885,286.0,835,290,5.0206,1.0,0.0,0.0,0.0,0.0,6.590909090909091,6.5,2.8793103448275863
-121.14,38.84,22,2750,433.0,1161,428,4.2143,0.0,1.0,0.0,0.0,0.0,6.351039260969977,6.425233644859813,2.7126168224299065
-119.67,37.27,13,5087,981.0,2284,913,2.7413,0.0,1.0,0.0,0.0,0.0,5.1855249745158005,5.571741511500548,2.501642935377875
-118.05,33.79,19,1863,355.0,1260,317,3.2465,1.0,0.0,0.0,0.0,0.0,5.247887323943662,5.876971608832808,3.9747634069400632
-122.57,38.11,24,2863,734.0,1583,682,3.1981,0.0,0.0,0.0,1.0,0.0,3.9005449591280654,4.197947214076247,2.3211143695014664
-119.53,36.55,34,2065,343.0,1041,313,3.2917,0.0,1.0,0.0,0.0,0.0,6.020408163265306,6.597444089456869,3.3258785942492013
-122.21,37.78,47,881,248.0,753,241,2.625,0.0,0.0,0.0,1.0,0.0,3.552419354838709,3.655601659751037,3.12448132780083
-118.45,34.18,39,1810,388.0,839,380,3.7171,1.0,0.0,0.0,0.0,0.0,4.664948453608248,4.7631578947368425,2.207894736842105
-117.23,32.86,16,1200,468.0,648,443,3.045,0.0,0.0,0.0,0.0,1.0,2.5641025641025643,2.708803611738149,1.4627539503386005
-121.96,37.13,26,50,5.0,17,4,15.0001,1.0,0.0,0.0,0.0,0.0,10.0,12.5,4.25
-118.55,34.37,21,7010,1063.0,3331,1038,6.776,1.0,0.0,0.0,0.0,0.0,6.594543744120414,6.753371868978806,3.2090558766859343
-119.78,36.8,34,2200,493.0,1243,431,1.8514,0.0,1.0,0.0,0.0,0.0,4.462474645030426,5.104408352668213,2.8839907192575405
-117.75,33.71,15,2849,537.0,878,520,3.2841,1.0,0.0,0.0,0.0,0.0,5.305400372439479,5.4788461538461535,1.6884615384615385
-122.08,37.59,16,1816,365.0,1367,355,4.235,0.0,0.0,0.0,1.0,0.0,4.975342465753425,5.115492957746479,3.850704225352113
-117.59,34.13,10,20263,3915.0,9716,3744,3.8505,0.0,1.0,0.0,0.0,0.0,5.1757343550447,5.412126068376068,2.59508547008547
-118.36,33.85,34,1086,197.0,509,158,6.1133,1.0,0.0,0.0,0.0,0.0,5.5126903553299496,6.873417721518988,3.221518987341772
-118.1,33.74,31,1310,342.0,563,310,4.6528,0.0,0.0,0.0,0.0,1.0,3.830409356725146,4.225806451612903,1.8161290322580643
-121.54,39.47,14,1724,315.0,939,302,2.4952,0.0,1.0,0.0,0.0,0.0,5.473015873015873,5.708609271523179,3.109271523178808
-122.17,38.07,15,2125,278.0,857,272,6.4599,0.0,0.0,0.0,1.0,0.0,7.643884892086331,7.8125,3.150735294117647
-118.07,34.08,38,2462,553.0,1843,538,3.2312,1.0,0.0,0.0,0.0,0.0,4.452079566003617,4.5762081784386615,3.425650557620818
-117.19,32.79,35,1788,378.0,777,374,3.3713,0.0,0.0,0.0,0.0,1.0,4.73015873015873,4.780748663101604,2.077540106951872
-121.33,38.69,15,3137,509.0,1635,544,4.6923,0.0,1.0,0.0,0.0,0.0,6.163064833005894,5.766544117647059,3.005514705882353
